Neighborhood,Latitude,Longitude,District,Venue,VenueLatitude,VenueLongitude,Category,Distance
Sedamsville,39.09304000000003,-84.57291999999995,3,Mt. Echo Park,39.093186604712244,-84.56472771101689,Park,707
Sedamsville,39.09304000000003,-84.57291999999995,3,taco casa,39.09753610635951,-84.56429794177764,Mexican Restaurant,897
Sedamsville,39.09304000000003,-84.57291999999995,3,Speedway,39.08921099932205,-84.56445258310654,Gas Station,846
Sedamsville,39.09304000000003,-84.57291999999995,3,Boldface Fields,39.089248862132685,-84.57094877587943,Baseball Field,455
Sedamsville,39.09304000000003,-84.57291999999995,3,Sedamsville Rectory,39.08953201057412,-84.56805831471685,Historic Site,573
Sedamsville,39.09304000000003,-84.57291999999995,3,Dunham Golf Course,39.0995854139328,-84.57473337650299,Golf Course,745
Sedamsville,39.09304000000003,-84.57291999999995,3,Extended Stay Hotels,39.099714159965515,-84.57485675811768,Hotel,761
South Cumminsville,39.15346000000005,-84.55004999999994,3,Mr. Gene's Dog House,39.15365748036077,-84.55064761936707,Hot Dog Joint,56
South Cumminsville,39.15346000000005,-84.55004999999994,3,The Littlefield,39.15776885417835,-84.53993060021422,Whisky Bar,996
South Cumminsville,39.15346000000005,-84.55004999999994,3,Bonomini Bakery,39.16056387884776,-84.54308717240158,Bakery,993
South Cumminsville,39.15346000000005,-84.55004999999994,3,Arcade Legacy: Bar Edition,39.15779775125805,-84.53996771037467,Arcade,995
South Cumminsville,39.15346000000005,-84.55004999999994,3,Boswell's,39.16065068359944,-84.54343962182978,Pub,983
South Cumminsville,39.15346000000005,-84.55004999999994,3,Shell,39.155938,-84.543656,Gas Station,617
South Cumminsville,39.15346000000005,-84.55004999999994,3,Family Dollar,39.162290000000006,-84.549279,Discount Store,985
South Cumminsville,39.15346000000005,-84.55004999999994,3,Crazy Jim's Fish Bar,39.151893615722656,-84.5512924194336,Food,204
South Cumminsville,39.15346000000005,-84.55004999999994,3,CSX Queensgate Yard,39.149154680268346,-84.54451488169225,Train,676
South Cumminsville,39.15346000000005,-84.55004999999994,3,Millvale Recreation Center,39.1473274230957,-84.5534439086914,Athletics & Sports,742
South Cumminsville,39.15346000000005,-84.55004999999994,3,Zins Plumbing,39.15617,-84.54128,Home Service,814
South Cumminsville,39.15346000000005,-84.55004999999994,3,Dojo Gelato,39.161106,-84.545867,Ice Cream Shop,924
South Fairmount,39.127560000000074,-84.55537999999996,3,Rally's,39.12603221294595,-84.56037377478022,Fast Food Restaurant,463
South Fairmount,39.127560000000074,-84.55537999999996,3,Family Dollar,39.126041412353516,-84.54645538330078,Discount Store,789
South Fairmount,39.127560000000074,-84.55537999999996,3,Taqueria Yolandita,39.125775487821954,-84.56191368796658,Taco Place,598
South Fairmount,39.127560000000074,-84.55537999999996,3,Alabama Q,39.131225495782104,-84.56259418240982,BBQ Joint,744
South Fairmount,39.127560000000074,-84.55537999999996,3,Fairmount Carryout,39.132013,-84.562799,Deli / Bodega,810
South Fairmount,39.127560000000074,-84.55537999999996,3,Contract Office Refurbishing,39.132763,-84.56451,Furniture / Home Store,978
The Villages of Roll Hill,39.151998691842586,-84.54663907068148,3,Mr. Gene's Dog House,39.15365748036077,-84.55064761936707,Hot Dog Joint,392
The Villages of Roll Hill,39.151998691842586,-84.54663907068148,3,The Littlefield,39.15776885417835,-84.53993060021422,Whisky Bar,864
The Villages of Roll Hill,39.151998691842586,-84.54663907068148,3,Bonomini Bakery,39.16056387884776,-84.54308717240158,Bakery,1001
The Villages of Roll Hill,39.151998691842586,-84.54663907068148,3,Arcade Legacy: Bar Edition,39.15779775125805,-84.53996771037467,Arcade,865
The Villages of Roll Hill,39.151998691842586,-84.54663907068148,3,Subway,39.15828642072496,-84.53999759066664,Sandwich Place,904
The Villages of Roll Hill,39.151998691842586,-84.54663907068148,3,Shell,39.155938,-84.543656,Gas Station,508
The Villages of Roll Hill,39.151998691842586,-84.54663907068148,3,CSX Queensgate Yard,39.149154680268346,-84.54451488169225,Train,365
The Villages of Roll Hill,39.151998691842586,-84.54663907068148,3,Crazy Jim's Fish Bar,39.151893615722656,-84.5512924194336,Food,401
The Villages of Roll Hill,39.151998691842586,-84.54663907068148,3,Millvale Recreation Center,39.1473274230957,-84.5534439086914,Athletics & Sports,784
The Villages of Roll Hill,39.151998691842586,-84.54663907068148,3,Denyhlacorp,39.15634,-84.55433199999999,Shipping Store,821
The Villages of Roll Hill,39.151998691842586,-84.54663907068148,3,White Castle,39.158340974125245,-84.53889089778525,Fast Food Restaurant,972
West Price Hill,39.11343000000005,-84.59203999999994,3,Price Hill Chili,39.1190503215116,-84.59931657139279,Sandwich Place,886
West Price Hill,39.11343000000005,-84.59203999999994,3,The Crow's Nest,39.10931663495907,-84.60083005998383,Pub,886
West Price Hill,39.11343000000005,-84.59203999999994,3,PNC Bank,39.1142064,-84.58389,Bank,709
West Price Hill,39.11343000000005,-84.59203999999994,3,CVS pharmacy,39.11804095789767,-84.59847391128156,Pharmacy,756
West Price Hill,39.11343000000005,-84.59203999999994,3,United Dairy Farmers (UDF),39.1181583803632,-84.59953676380633,Ice Cream Shop,834
West Price Hill,39.11343000000005,-84.59203999999994,3,Papa John's Pizza,39.10863719148648,-84.59912428348969,Pizza Place,811
West Price Hill,39.11343000000005,-84.59203999999994,3,Rapid Run Park,39.112218370581424,-84.5927274760687,Park,147
West Price Hill,39.11343000000005,-84.59203999999994,3,Rally's,39.11410831969146,-84.58209872245789,Fast Food Restaurant,861
West Price Hill,39.11343000000005,-84.59203999999994,3,Walgreens,39.11376701812529,-84.58460658788681,Pharmacy,643
West Price Hill,39.11343000000005,-84.59203999999994,3,Cincinnati Federal,39.114224,-84.585422,Bank,578
West Price Hill,39.11343000000005,-84.59203999999994,3,DEAL$,39.114338603267264,-84.58440159318673,Discount Store,667
West Price Hill,39.11343000000005,-84.59203999999994,3,Right Away Appliance Repair,39.1102,-84.58471,Other Repair Shop,728
West Price Hill,39.11343000000005,-84.59203999999994,3,W. 8th Drive-Thru,39.107198,-84.589364,Convenience Store,731
West Price Hill,39.11343000000005,-84.59203999999994,3,Maya Indian Food,39.109102,-84.598724,Indian Restaurant,751
West Price Hill,39.11343000000005,-84.59203999999994,3,Brogan & Hesketh,39.114089,-84.581835,Clothing Store,884
West Price Hill,39.11343000000005,-84.59203999999994,3,Fifth Third Bank & ATM,39.1186827,-84.5997624,Bank,886
Westwood,39.14857000000006,-84.59848999999997,3,West Side Brewing,39.14951466341228,-84.59891525359198,Brewery,111
Westwood,39.14857000000006,-84.59848999999997,3,Henke Winery,39.15006864386264,-84.5998809394792,Winery,205
Westwood,39.14857000000006,-84.59848999999997,3,YMCA (Gamble-Nippert),39.148597461683465,-84.60646821367142,Gym / Fitness Center,688
Westwood,39.14857000000006,-84.59848999999997,3,U.S. Bank ATM,39.153137,-84.601936,ATM,589
Westwood,39.14857000000006,-84.59848999999997,3,Subway,39.151641999999995,-84.60068000000001,Sandwich Place,390
Westwood,39.14857000000006,-84.59848999999997,3,Walgreens,39.1536566,-84.6024016,Pharmacy,659
Westwood,39.14857000000006,-84.59848999999997,3,White Castle,39.15358553019204,-84.6034726414416,Fast Food Restaurant,704
Westwood,39.14857000000006,-84.59848999999997,3,Muse Cafe,39.148804,-84.598196,Café,36
Westwood,39.14857000000006,-84.59848999999997,3,Ivory House,39.148259,-84.597599,Restaurant,84
Westwood,39.14857000000006,-84.59848999999997,3,"Diane's cake, candy, and cookie supplies.",39.150884000000005,-84.600597,Bakery,315
Westwood,39.14857000000006,-84.59848999999997,3,Mother of Mercy High School Gym,39.141624,-84.601977,Gym,829
Westwood,39.14857000000006,-84.59848999999997,3,Ryan Park- Westwood,39.146381799765855,-84.58910167048239,Baseball Field,846
Westwood,39.14857000000006,-84.59848999999997,3,Maribelle Cakery,39.15484035589339,-84.60588455200195,Bakery,945
Westwood,39.14857000000006,-84.59848999999997,3,stephens old village restaurant,39.15537169312624,-84.60523961962822,American Restaurant,955
Avondale,39.148430000000076,-84.49480999999997,4,Family Dollar,39.144704,-84.48992,Discount Store,591
Avondale,39.148430000000076,-84.49480999999997,4,United States Postal Service,39.1447706,-84.5001393,Post Office,614
Avondale,39.148430000000076,-84.49480999999997,4,Citi Trends,39.14628001254465,-84.49198387563229,Clothing Store,341
Avondale,39.148430000000076,-84.49480999999997,4,JC Construction LLC,39.14934920933434,-84.48887586593628,Construction & Landscaping,522
Avondale,39.148430000000076,-84.49480999999997,4,J & W Super Market,39.145781,-84.500138,Grocery Store,546
Avondale,39.148430000000076,-84.49480999999997,4,Cincinnati Master Caterers,39.151635,-84.50316099999999,Food,804
Avondale,39.148430000000076,-84.49480999999997,4,North Avondale Recreation Center,39.15642118499194,-84.49162990336353,Gym / Fitness Center,930
Bond Hill,39.174600000000055,-84.46714999999995,4,Harley-Davidson of Cincinnati,39.16685609090281,-84.46604974175312,Motorcycle Shop,867
Bond Hill,39.174600000000055,-84.46714999999995,4,Hook Fish & Chicken,39.17720983260749,-84.46617412773638,Food,302
Bond Hill,39.174600000000055,-84.46714999999995,4,Gold Star Chili,39.167562,-84.469901,Fast Food Restaurant,818
Bond Hill,39.174600000000055,-84.46714999999995,4,Maketewah Country Club,39.18092940972817,-84.46968126927553,Golf Course,737
Bond Hill,39.174600000000055,-84.46714999999995,4,Starbucks,39.169038,-84.464516,Coffee Shop,659
Bond Hill,39.174600000000055,-84.46714999999995,4,Richie's Restaurant,39.175321999999994,-84.467506,Fried Chicken Joint,86
Bond Hill,39.174600000000055,-84.46714999999995,4,United Dairy Farmers (UDF),39.17648191790178,-84.45581215581348,Ice Cream Shop,1000
Bond Hill,39.174600000000055,-84.46714999999995,4,Bond Hill Quick-Stop,39.175709000000005,-84.46727299999999,Grocery Store,123
Bond Hill,39.174600000000055,-84.46714999999995,4,Thorntons,39.16702592322235,-84.47012921327622,Convenience Store,881
Bond Hill,39.174600000000055,-84.46714999999995,4,Rae's Market,39.172740999999995,-84.476782,Food,856
Bond Hill,39.174600000000055,-84.46714999999995,4,Phoenix Floor Service LLC,39.181155,-84.46098,New American Restaurant,903
Bond Hill,39.174600000000055,-84.46714999999995,4,J & W Sandwich Shoppe,39.17073492497474,-84.45737104369425,Sandwich Place,947
Bond Hill,39.174600000000055,-84.46714999999995,4,Metro Bond Hill Garage,39.17304668266709,-84.47817261419024,Bus Station,966
Carthage,39.19735000000003,-84.48094999999995,4,White Castle,39.197192843740794,-84.47689859610881,Fast Food Restaurant,349
Carthage,39.19735000000003,-84.48094999999995,4,United Dairy Farmers (UDF),39.19498105987138,-84.47984090725245,Gas Station,280
Carthage,39.19735000000003,-84.48094999999995,4,Fifth Third Bank & ATM,39.193407738928975,-84.481440782547,Bank,440
Carthage,39.19735000000003,-84.48094999999995,4,Hamilton County Fairgrounds,39.2015851525515,-84.47436543960008,Fair,738
Carthage,39.19735000000003,-84.48094999999995,4,Family Dollar,39.198291999999995,-84.476479,Discount Store,399
Carthage,39.19735000000003,-84.48094999999995,4,Speedway,39.196558756742405,-84.47731569128617,Gas Station,325
Carthage,39.19735000000003,-84.48094999999995,4,U Pull & Pay,39.19631,-84.4881,Automotive Shop,627
Carthage,39.19735000000003,-84.48094999999995,4,FedEx Ship Center,39.193159,-84.473962,Shipping Store,762
Carthage,39.19735000000003,-84.48094999999995,4,Su Casa,39.194881,-84.480819,Mexican Restaurant,275
Carthage,39.19735000000003,-84.48094999999995,4,Caldwell Park,39.20043218356878,-84.48600139436056,Park,554
Carthage,39.19735000000003,-84.48094999999995,4,FITE,39.192423328975735,-84.48232439937262,Martial Arts School,561
Carthage,39.19735000000003,-84.48094999999995,4,"Taqueria ""El Valle Verde"" De Cincinnati",39.191745000000004,-84.483227,Deli / Bodega,654
Carthage,39.19735000000003,-84.48094999999995,4,Hartwell Country Club,39.20372009277344,-84.48049926757812,Golf Course,710
Carthage,39.19735000000003,-84.48094999999995,4,Highlift Equipment Ltd,39.199267,-84.470636,Rental Service,915
Carthage,39.19735000000003,-84.48094999999995,4,Camera Department,39.189966999999996,-84.47504599999999,Camera Store,966
Carthage,39.19735000000003,-84.48094999999995,4,Sims-Lohman Fine Kitchens & Granite,39.193983,-84.49146,Furniture / Home Store,981
Corryville,39.13432000000006,-84.50573999999995,4,Mecklenburg Gardens,39.132675910060264,-84.50261474135789,German Restaurant,326
Corryville,39.13432000000006,-84.50573999999995,4,Hampton Inn & Suites,39.1343327,-84.5086166,Hotel,248
Corryville,39.13432000000006,-84.50573999999995,4,Island Frydays,39.132551762619066,-84.50913806683477,Caribbean Restaurant,353
Corryville,39.13432000000006,-84.50573999999995,4,Taste of Belgium - Clifton,39.13227327622119,-84.5094078549034,Bistro,390
Corryville,39.13432000000006,-84.50573999999995,4,Highland Coffee House,39.13248916958804,-84.5030767491701,Coffee Shop,307
Corryville,39.13432000000006,-84.50573999999995,4,Graduate Cincinnati,39.1367,-84.5073,Hotel,297
Corryville,39.13432000000006,-84.50573999999995,4,Alabama Que,39.13145624723634,-84.50940724717239,BBQ Joint,449
Corryville,39.13432000000006,-84.50573999999995,4,Hangover Easy,39.13035388133467,-84.51026612543504,Diner,589
Corryville,39.13432000000006,-84.50573999999995,4,The 86 Uptown,39.13309789770944,-84.51067686080933,Coffee Shop,447
Corryville,39.13432000000006,-84.50573999999995,4,Bogart's,39.1300303133443,-84.51004491813158,Music Venue,605
Corryville,39.13432000000006,-84.50573999999995,4,Papa John's Pizza,39.13120006791016,-84.50965040828379,Pizza Place,484
Corryville,39.13432000000006,-84.50573999999995,4,Which Wich? Superior Sandwiches,39.13317059597615,-84.50900173229896,Sandwich Place,309
Corryville,39.13432000000006,-84.50573999999995,4,CD/Game Exchange,39.129276631280256,-84.5097867683936,Record Shop,661
Corryville,39.13432000000006,-84.50573999999995,4,Cincinnati Zoo & Botanical Garden,39.142739609365336,-84.50926635003022,Zoo,985
Corryville,39.13432000000006,-84.50573999999995,4,LaRosa's Pizzeria,39.13085760497062,-84.50976133995056,Pizza Place,518
Corryville,39.13432000000006,-84.50573999999995,4,Cincinnati Children's Hospital Cafeteria,39.140524104955375,-84.50190514224023,Cafeteria,765
Corryville,39.13432000000006,-84.50573999999995,4,mio's Pizzeria,39.13035369921268,-84.50935522305215,Pizza Place,540
Corryville,39.13432000000006,-84.50573999999995,4,Jimmy John's,39.135110168243976,-84.50364947319031,Sandwich Place,200
Corryville,39.13432000000006,-84.50573999999995,4,Donatos Pizza,39.1339913,-84.5088878,Pizza Place,274
Corryville,39.13432000000006,-84.50573999999995,4,Bearcat Lounge,39.13664164605649,-84.5075203140411,Hotel Bar,300
Corryville,39.13432000000006,-84.50573999999995,4,Cactus Pear,39.13861061706677,-84.5121104163305,Mexican Restaurant,728
Corryville,39.13432000000006,-84.50573999999995,4,Fries Cafe,39.13970764773503,-84.51277289849145,Bar,853
Corryville,39.13432000000006,-84.50573999999995,4,Marge Schott-Unnewehr Elephant Reserve,39.14310880548587,-84.50811415761555,Zoo Exhibit,999
Corryville,39.13432000000006,-84.50573999999995,4,Marge Schott Stadium,39.129707676298096,-84.51328632349356,College Baseball Diamond,829
Corryville,39.13432000000006,-84.50573999999995,4,Panera Bread,39.1283229,-84.5141266,Bakery,984
Corryville,39.13432000000006,-84.50573999999995,4,Kroger,39.13635126418152,-84.50504038474672,Supermarket,234
Corryville,39.13432000000006,-84.50573999999995,4,Dunkin',39.13477782063361,-84.49930446073057,Donut Shop,558
Corryville,39.13432000000006,-84.50573999999995,4,Corinthian Restaurant & Lounge,39.140031,-84.513143,American Restaurant,901
Corryville,39.13432000000006,-84.50573999999995,4,Domino's Pizza,39.133047001259804,-84.50946810274672,Pizza Place,351
Corryville,39.13432000000006,-84.50573999999995,4,White Castle,39.12871558205843,-84.49850391973702,Fast Food Restaurant,882
Corryville,39.13432000000006,-84.50573999999995,4,P&G Discovery Forest,39.14275618778665,-84.50725166769104,Exhibit,948
Corryville,39.13432000000006,-84.50573999999995,4,Dive Bar,39.12951029700285,-84.50946108868612,Dive Bar,624
Corryville,39.13432000000006,-84.50573999999995,4,Starbucks,39.12844541874812,-84.50999173408503,Coffee Shop,749
Corryville,39.13432000000006,-84.50573999999995,4,Subway,39.13713292858153,-84.49963677515876,Sandwich Place,612
Corryville,39.13432000000006,-84.50573999999995,4,Starbucks,39.136672,-84.507369,Coffee Shop,297
Corryville,39.13432000000006,-84.50573999999995,4,Baskin-Robbins,39.13477057952967,-84.49930769465776,Ice Cream Shop,557
Corryville,39.13432000000006,-84.50573999999995,4,Fifth Third Arena | Myrl H Shoemaker Center,39.13113383948706,-84.51411008834837,College Basketball Court,805
Corryville,39.13432000000006,-84.50573999999995,4,Tim Hortons,39.133450634289964,-84.51210054382528,Restaurant,557
Corryville,39.13432000000006,-84.50573999999995,4,U.S. Bank ATM,39.132998,-84.49869699999999,ATM,625
Corryville,39.13432000000006,-84.50573999999995,4,Cincy Steak and Lemonade,39.12944519194151,-84.50962637999628,New American Restaurant,638
Corryville,39.13432000000006,-84.50573999999995,4,Chipotle Mexican Grill,39.135057815778055,-84.50274093542356,Mexican Restaurant,271
Corryville,39.13432000000006,-84.50573999999995,4,PNC Bank,39.1346413,-84.4987231,Bank,606
Corryville,39.13432000000006,-84.50573999999995,4,PNC Bank,39.12744,-84.50982,Bank,843
Corryville,39.13432000000006,-84.50573999999995,4,Enterprise Rent-A-Car,39.1273819,-84.500871,Rental Car Location,879
Corryville,39.13432000000006,-84.50573999999995,4,Caminetto Euro-American Bistro,39.13657322235907,-84.50742003247261,Eastern European Restaurant,289
Corryville,39.13432000000006,-84.50573999999995,4,Hookah Cafe,39.128165344455404,-84.51405839523511,Hookah Bar,992
Corryville,39.13432000000006,-84.50573999999995,4,Wingstop,39.130695,-84.509734,Wings Joint,530
Corryville,39.13432000000006,-84.50573999999995,4,Subway,39.13991391808764,-84.50392389729683,Sandwich Place,642
Corryville,39.13432000000006,-84.50573999999995,4,Market On Main,39.1324762715108,-84.51412768567164,Miscellaneous Shop,752
Corryville,39.13432000000006,-84.50573999999995,4,Ladder 19,39.1304631194498,-84.50963277398344,American Restaurant,545
Corryville,39.13432000000006,-84.50573999999995,4,Rally's Hamburgers,39.13349111888651,-84.4966408610344,Fast Food Restaurant,791
Corryville,39.13432000000006,-84.50573999999995,4,Walgreens,39.1286512,-84.5107956,Pharmacy,767
Corryville,39.13432000000006,-84.50573999999995,4,Au Bon Pain,39.13750310216029,-84.5031716456046,Bakery,418
Corryville,39.13432000000006,-84.50573999999995,4,KFC,39.13311563499582,-84.4974812631412,Fried Chicken Joint,725
Corryville,39.13432000000006,-84.50573999999995,4,Essex Studios,39.12711087117572,-84.49884799703567,Art Gallery,999
Corryville,39.13432000000006,-84.50573999999995,4,CVS pharmacy,39.12763418474211,-84.51088875532149,Pharmacy,866
Corryville,39.13432000000006,-84.50573999999995,4,Mount of Olives Market,39.13094825126204,-84.50586579938073,Fruit & Vegetable Store,375
Corryville,39.13432000000006,-84.50573999999995,4,McDonald's,39.1348032,-84.5000552,Fast Food Restaurant,493
Corryville,39.13432000000006,-84.50573999999995,4,Gold Star Chili,39.134622,-84.500798,American Restaurant,428
Corryville,39.13432000000006,-84.50573999999995,4,United Dairy Farmers (UDF),39.13477666366605,-84.5007307506134,Ice Cream Shop,435
Corryville,39.13432000000006,-84.50573999999995,4,Kroger,39.1286365,-84.509522,Supermarket,711
Corryville,39.13432000000006,-84.50573999999995,4,Martino's on Vine,39.12989107937948,-84.50957714705801,Italian Restaurant,594
Corryville,39.13432000000006,-84.50573999999995,4,Java City,39.13482999336233,-84.51356868178374,Coffee Shop,678
Corryville,39.13432000000006,-84.50573999999995,4,Stadium View,39.1320917285428,-84.5158389906568,American Restaurant,906
Corryville,39.13432000000006,-84.50573999999995,4,Al-Madina Market,39.12923401532884,-84.51004408178834,Grocery Store,677
Corryville,39.13432000000006,-84.50573999999995,4,The Mad Frog,39.12755588226691,-84.51148669031137,Rock Club,901
Corryville,39.13432000000006,-84.50573999999995,4,Dogtown Cincinnati,39.127541467427896,-84.50178162548612,Dog Run,828
Corryville,39.13432000000006,-84.50573999999995,4,Route 31/46 Bus Stop,39.12714027123146,-84.50882592844513,Bus Station,842
Corryville,39.13432000000006,-84.50573999999995,4,United Dairy Farmers (UDF),39.14131546020508,-84.5103530883789,Ice Cream Shop,874
Corryville,39.13432000000006,-84.50573999999995,4,Bishop-Jefferson Triangle,39.14024627419233,-84.51316595077515,Park,919
Corryville,39.13432000000006,-84.50573999999995,4,Guest Relations / Membership Services,39.14265941554261,-84.50889050960541,Tourist Information Center,967
Corryville,39.13432000000006,-84.50573999999995,4,Lucky Cat Museum,39.127132,-84.499089,Museum,984
Hartwell,39.21339000000006,-84.46936999999997,4,Country Fresh Farm Market,39.21661232894126,-84.47405212900067,Gourmet Shop,540
Hartwell,39.21339000000006,-84.46936999999997,4,Longs Wholesale Furniture,39.217517,-84.474959,Furniture / Home Store,665
Hartwell,39.21339000000006,-84.46936999999997,4,Penn Station East Coast Subs,39.21582279851561,-84.47416653176938,Sandwich Place,494
Hartwell,39.21339000000006,-84.46936999999997,4,United Dairy Farmers (UDF),39.2118745,-84.4736624,Gas Station,406
Hartwell,39.21339000000006,-84.46936999999997,4,Lee's Famous Recipe Chicken,39.213197492445396,-84.4743549063596,Fried Chicken Joint,430
Hartwell,39.21339000000006,-84.46936999999997,4,Speedway,39.21257386248764,-84.46857072238143,Gas Station,114
Hartwell,39.21339000000006,-84.46936999999997,4,Gold Star Chili,39.212124,-84.472968,American Restaurant,340
Hartwell,39.21339000000006,-84.46936999999997,4,Little Caesars Pizza,39.21385,-84.47379,Pizza Place,384
Hartwell,39.21339000000006,-84.46936999999997,4,Wendy’s,39.210963,-84.474012,Fast Food Restaurant,483
Hartwell,39.21339000000006,-84.46936999999997,4,Redbox,39.210503,-84.474307,Video Store,533
Hartwell,39.21339000000006,-84.46936999999997,4,Frisch's Big Boy,39.2146918,-84.4742399,Diner,444
Hartwell,39.21339000000006,-84.46936999999997,4,CVS pharmacy,39.21527542404436,-84.47373648751426,Pharmacy,431
Hartwell,39.21339000000006,-84.46936999999997,4,PNC Bank,39.2168629,-84.47324920000001,Bank,511
Hartwell,39.21339000000006,-84.46936999999997,4,Family Dollar,39.2166748046875,-84.474609375,Discount Store,581
Hartwell,39.21339000000006,-84.46936999999997,4,Dragon City,39.213806,-84.474249,Chinese Restaurant,423
Hartwell,39.21339000000006,-84.46936999999997,4,Cramer True Value Hardware,39.216878,-84.473242,Hardware Store,512
Hartwell,39.21339000000006,-84.46936999999997,4,Teranga,39.216951,-84.473328,African Restaurant,523
Hartwell,39.21339000000006,-84.46936999999997,4,The Vogue,39.21696541040224,-84.47390763852704,Bar,558
Hartwell,39.21339000000006,-84.46936999999997,4,Kroger,39.2105705,-84.4754826,Supermarket,613
Hartwell,39.21339000000006,-84.46936999999997,4,Sun Spot Pool & Patio,39.212320361501334,-84.46035925801439,Furniture / Home Store,786
Hartwell,39.21339000000006,-84.46936999999997,4,Grove Park,39.221489172555614,-84.4658278589354,Park,951
Mount Auburn,39.11788000000007,-84.50341999999995,4,Graeter's Ice Cream,39.1211104,-84.5008426,Ice Cream Shop,422
Mount Auburn,39.11788000000007,-84.50341999999995,4,HighStreet Design Studio & Store,39.111990000000006,-84.50354399999999,Furniture / Home Store,655
Mount Auburn,39.11788000000007,-84.50341999999995,4,Cincinnati Art Museum,39.11407918425646,-84.49692249298096,Art Museum,702
Mount Auburn,39.11788000000007,-84.50341999999995,4,William Howard Taft National Historic Site,39.11978533744123,-84.50822532176971,Historic Site,466
Mount Auburn,39.11788000000007,-84.50341999999995,4,Pendleton Art Center,39.111101295805554,-84.50677843643216,Art Gallery,808
Mount Auburn,39.11788000000007,-84.50341999999995,4,Playhouse in the Park,39.11125544914905,-84.49775408756305,Theater,885
Mount Auburn,39.11788000000007,-84.50341999999995,4,Nicola's,39.11227564410498,-84.5106029405302,Italian Restaurant,879
Mount Auburn,39.11788000000007,-84.50341999999995,4,Boba Cha,39.11291911958161,-84.51253537099717,Bubble Tea Shop,961
Mount Auburn,39.11788000000007,-84.50341999999995,4,Urbana Cafe,39.109912,-84.508293,Coffee Shop,981
Mount Auburn,39.11788000000007,-84.50341999999995,4,Liberty's Bar & Bottle,39.11221229776944,-84.51242622036936,Bar,1001
Mount Auburn,39.11788000000007,-84.50341999999995,4,Milton's - The Prospect Hill Tavern,39.1135171691661,-84.51070744765669,Bar,795
Mount Auburn,39.11788000000007,-84.50341999999995,4,SpringHill Suites Cincinnati Midtown,39.1179845,-84.4986363,Hotel,413
Mount Auburn,39.11788000000007,-84.50341999999995,4,Andy's Mediterranean Grille,39.12088275395189,-84.49340212536373,Mediterranean Restaurant,927
Mount Auburn,39.11788000000007,-84.50341999999995,4,Eden Park Watertower,39.119704761523714,-84.49283630271628,Scenic Lookout,936
Mount Auburn,39.11788000000007,-84.50341999999995,4,3 Points Urban Brewery,39.1102278091504,-84.50860114269034,Brewery,962
Mount Auburn,39.11788000000007,-84.50341999999995,4,Au Bon Pain,39.12098367596572,-84.5105607790556,Deli / Bodega,706
Mount Auburn,39.11788000000007,-84.50341999999995,4,Historic Elsinore Water Tower,39.113015732634125,-84.49969053268433,Monument / Landmark,630
Mount Auburn,39.11788000000007,-84.50341999999995,4,Jackson Hill Park,39.11804113909628,-84.51189856780984,Park,732
Mount Auburn,39.11788000000007,-84.50341999999995,4,Comfort Suites,39.124507816232736,-84.50200068116949,Hotel,747
Mount Auburn,39.11788000000007,-84.50341999999995,4,Main Street Steps,39.11597184146621,-84.5118371166097,Trail,757
Mount Auburn,39.11788000000007,-84.50341999999995,4,Seasongood Pavilion,39.11252153456609,-84.49649332228493,Theater,844
Mount Auburn,39.11788000000007,-84.50341999999995,4,Jackson Hill Park Steps,39.118782,-84.514738,Trail,982
North Avondale,39.15435000000008,-84.48884999999996,4,Cricket Wireless Authorized Retailer,39.156724,-84.479786,Mobile Phone Shop,825
North Avondale,39.15435000000008,-84.48884999999996,4,North Avondale Recreation Center,39.15642118499194,-84.49162990336353,Gym / Fitness Center,332
North Avondale,39.15435000000008,-84.48884999999996,4,Seasongood Square,39.153255,-84.48421,Park,418
North Avondale,39.15435000000008,-84.48884999999996,4,Cars-10 Security,39.14881671172746,-84.48931574821471,Home Service,617
North Avondale,39.15435000000008,-84.48884999999996,4,Citi Trends,39.14628001254465,-84.49198387563229,Clothing Store,938
Paddock Hills,39.164370000000076,-84.47838999999999,4,Sugar N' Spice,39.16432849213325,-84.47213063325927,Breakfast Spot,540
Paddock Hills,39.164370000000076,-84.47838999999999,4,Blue Gibbon,39.16818198421601,-84.4769678320534,Chinese Restaurant,441
Paddock Hills,39.164370000000076,-84.47838999999999,4,Gold Star Chili,39.167562,-84.469901,Fast Food Restaurant,814
Paddock Hills,39.164370000000076,-84.47838999999999,4,Cricket Wireless Authorized Retailer,39.156724,-84.479786,Mobile Phone Shop,859
Paddock Hills,39.164370000000076,-84.47838999999999,4,Avon Fields,39.15827469541271,-84.47717100696299,Golf Course,686
Paddock Hills,39.164370000000076,-84.47838999999999,4,Shell,39.16819805679664,-84.4782791676253,Gas Station,426
Paddock Hills,39.164370000000076,-84.47838999999999,4,Thorntons,39.16702592322235,-84.47012921327622,Convenience Store,771
Paddock Hills,39.164370000000076,-84.47838999999999,4,Freestore Foodbank,39.16845993030797,-84.47616326107344,Food & Drink Shop,494
Paddock Hills,39.164370000000076,-84.47838999999999,4,Keidel,39.16880712297208,-84.47918358833846,Furniture / Home Store,498
Paddock Hills,39.164370000000076,-84.47838999999999,4,Jimmy Woods Golf Learning Center,39.158138275146484,-84.47721862792969,Golf Course,701
Paddock Hills,39.164370000000076,-84.47838999999999,4,Winsupply of Tri-State Cincinnati,39.1695656,-84.48447399999999,Construction & Landscaping,781
